 Timestamp,FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201, MV201, P201, P202,P203, P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302, MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
 28/12/2015 10:54:49 AM,0,567.6342,1,2,2,262.3045,8.389067,328.685,2.797552,2,1,1,2,1,2,1,13.66605,2.343144,922.0793,1,2,1,0,1,2,148.808,154.9603,1.716464,871.738,1,2,1,1,2,7.876058,144.6552,260.9267,12.07383,1.726865,1.291149,0.7352687,0.3081703,2,1,249.7757,1.69801,188.4933,0.000128152,1,1,1,Attack
 28/12/2015 10:54:50 AM,0,567.4771,1,2,2,262.3045,8.389067,328.685,2.797552,2,1,1,2,1,2,1,13.77169,2.34481,922.1995,1,2,1,0,1,2,148.808,154.9603,1.713389,871.3535,1,2,1,1,2,7.876058,144.6039,260.9267,12.07383,1.726865,1.291533,0.7352687,0.3081703,2,1,249.6635,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:51 AM,0,567.0846,1,2,2,262.3045,8.389067,328.685,2.798193,2,1,1,2,1,2,1,14.0502,2.345322,922.1193,1,2,1,0,1,2,148.808,154.9603,1.712748,871.0844,1,2,1,1,2,7.876058,144.3732,260.9267,12.07383,1.726865,1.301396,0.7352687,0.3081703,2,1,249.6635,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:52 AM,0,567.0061,1,2,2,262.3045,8.387144,328.685,2.798193,2,1,1,2,1,2,1,14.49517,2.345322,922.3196,1,2,1,0,1,2,148.808,154.9603,1.712748,870.7767,1,2,1,1,2,7.876058,144.3732,260.9267,12.07383,1.726865,1.301396,0.7352687,0.3081703,2,1,249.6635,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:53 AM,0,566.3781,1,2,2,262.3045,8.385862,328.685,2.79563,2,1,1,2,1,2,1,15.04578,2.345322,922.6,1,2,1,1,1,2,148.808,154.9603,1.712748,870.6998,1,2,1,1,2,7.876058,144.3732,260.9267,12.07383,1.726865,1.293455,0.7352687,0.3086827,2,1,249.5834,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:54 AM,0,565.907,1,2,2,262.3045,8.385862,328.685,2.794605,2,1,1,2,1,2,1,15.57078,2.331358,922.6401,1,2,1,1,1,2,148.808,154.9603,1.712748,870.4691,1,2,1,1,2,7.876058,144.3732,260.9267,12.07383,1.726865,1.283079,0.7352687,0.3086827,2,1,249.5834,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:55 AM,0,565.3182,1,2,2,262.3045,8.385862,328.685,2.793195,2,1,1,2,1,2,1,16.23984,2.318419,923.4411,1,2,1,1,1,2,148.808,154.9603,1.715311,870.8536,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.726865,1.290765,0.7352687,0.3086827,2,1,249.5834,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:56 AM,0,565.0435,1,2,2,262.3045,8.385862,328.685,2.793195,2,1,1,2,1,2,1,16.97932,2.303686,923.5212,1,2,1,1,1,2,148.808,154.9603,1.715311,870.3922,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.726865,1.301524,0.7352687,0.3086827,2,1,249.5834,1.665972,188.4132,0.000128152,1,1,1,Attack
 28/12/2015 10:54:57 AM,0,564.2977,1,2,2,262.3045,8.385862,328.685,2.792042,2,1,1,2,1,2,1,17.65478,2.283829,923.8817,1,2,1,1,1,2,148.808,154.9603,1.715311,869.8923,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.726865,1.301524,0.7352687,0.3074016,2,1,249.5834,1.665972,188.6055,0.000128152,1,1,1,Attack
 28/12/2015 10:54:58 AM,0,563.7481,1,2,2,262.3045,8.385862,328.685,2.789351,2,1,1,2,1,2,1,18.19579,2.269609,923.8417,1,2,1,1,1,2,148.808,154.9603,1.715311,870.1615,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728147,1.301524,0.7352687,0.3066329,2,1,249.5834,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:54:59 AM,0,563.3163,1,2,2,262.3045,8.385862,328.685,2.789351,2,1,1,2,1,2,1,18.71439,2.257438,924.2422,1,2,1,1,1,2,148.808,154.9603,1.717233,870.1615,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728147,1.29243,0.7352687,0.3079781,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:00 AM,0,563.2771,1,2,2,262.3045,8.385862,328.685,2.79076,2,1,1,2,1,2,1,19.20097,2.250777,924.5226,1,2,1,1,1,2,148.808,154.9603,1.717746,870.0077,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728659,1.282567,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:01 AM,0,563.1593,1,2,2,262.3045,8.385862,328.685,2.791914,2,1,1,2,1,2,1,19.61073,2.245652,924.7228,1,2,1,1,1,2,148.808,154.9603,1.717746,869.777,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728788,1.281286,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:02 AM,0,562.9631,1,2,2,262.3045,8.385862,328.685,2.793323,2,1,1,2,1,2,1,19.70357,2.243474,925.1234,1,2,1,1,1,2,148.808,154.9603,1.717746,869.8154,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728788,1.28705,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:03 AM,0,562.6883,1,2,2,262.3045,8.385862,328.685,2.793323,2,1,1,2,1,2,1,19.7996,2.24309,925.5239,1,2,1,1,1,2,148.808,154.9603,1.717746,869.7385,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728788,1.284873,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:04 AM,0,562.335,1,2,2,262.3045,8.385862,328.685,2.795246,2,1,1,2,1,2,1,19.88284,2.24309,925.6841,1,2,1,1,1,2,148.808,154.9603,1.717746,869.1233,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.728788,1.291533,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:05 AM,0,561.7462,1,2,2,262.3045,8.385862,328.685,2.796527,2,1,1,2,1,2,1,19.91485,2.242193,925.9244,1,2,1,1,1,2,148.808,154.9603,1.717746,869.1233,1,2,1,1,2,7.876058,144.4758,260.9267,12.07383,1.728788,1.301012,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:06 AM,0,561.6677,1,2,2,262.3045,8.385862,328.685,2.79768,2,1,1,2,1,2,1,19.94686,2.242193,926.4051,1,2,1,1,1,2,148.808,154.9603,1.717746,869.0079,1,2,1,1,2,7.876058,144.322,260.9267,12.07383,1.728788,1.296016,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:07 AM,0,561.1182,1,2,2,262.3045,8.385862,328.685,2.79768,2,1,1,2,1,2,1,19.94686,2.241553,926.4452,1,2,1,1,1,2,148.808,154.9603,1.717746,869.0079,1,2,1,1,2,7.876058,144.322,260.9267,12.07383,1.728788,1.300756,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:08 AM,0,560.4901,1,2,2,262.3045,8.385862,328.685,2.797809,2,1,1,2,1,2,1,19.94686,2.241553,926.6855,1,2,1,1,1,2,148.808,154.9603,1.717746,869.0848,1,2,1,1,2,7.876058,144.322,260.9267,12.07383,1.728788,1.302421,0.7352687,0.3082983,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:09 AM,0,559.8228,1,2,2,262.3045,8.385862,328.685,2.797809,2,1,1,2,1,2,1,19.94686,2.242706,927.0059,1,2,1,1,1,2,148.808,154.9603,1.717746,869.1233,1,2,1,1,2,7.876058,144.3732,260.9267,12.07383,1.728788,1.286922,0.7352687,0.3070813,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:10 AM,0,559.1948,1,2,2,262.3045,8.385862,328.685,2.797809,2,1,1,2,1,2,1,19.94686,2.244243,927.4465,1,2,1,1,1,2,148.808,154.9603,1.717746,868.931,1,2,1,1,2,7.876058,144.5014,260.9267,12.07383,1.728788,1.277315,0.7352687,0.3065689,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:11 AM,0,558.5668,1,2,2,262.3045,8.385862,328.685,2.797809,2,1,1,2,1,2,1,19.94686,2.244243,927.5266,1,2,1,1,1,2,148.808,154.9603,1.717746,868.8157,1,2,1,1,2,7.876058,144.5014,260.9267,12.07383,1.728788,1.272064,0.7352687,0.3065689,2,1,249.7757,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:12 AM,0,557.8209,1,2,2,262.3045,8.385862,328.685,2.797809,2,1,1,2,1,2,1,20.02689,2.244243,927.5266,1,2,1,1,1,2,148.808,154.9603,1.717746,868.6234,1,2,1,1,2,7.876058,144.5014,260.9267,12.07383,1.728788,1.261432,0.7352687,0.3065689,2,1,249.9519,1.665972,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:13 AM,0,557.2714,1,2,2,262.3045,8.385862,328.685,2.797809,2,1,1,2,1,2,1,20.02689,2.244755,927.6868,1,2,1,1,1,2,148.808,154.9603,1.717746,868.585,1,2,1,1,2,7.876058,144.5014,260.9267,12.07383,1.728788,1.275394,0.7352687,0.3065689,2,1,249.9519,1.746067,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:14 AM,0,556.8396,1,2,2,262.3045,8.385862,328.685,2.796911,2,1,1,2,1,2,1,20.02689,2.246293,928.0473,1,2,1,1,1,2,148.808,154.9603,1.717746,868.3927,1,2,1,1,2,7.876058,144.5014,260.9267,12.07383,1.728788,1.281927,0.7352687,0.3081062,2,1,249.8718,1.746067,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:15 AM,0,556.4863,1,2,2,262.3045,8.385862,328.685,2.796143,2,1,1,2,1,2,1,20.02689,2.246293,927.847,1,2,1,1,1,2,148.808,154.9603,1.717746,868.3542,1,2,1,1,2,7.876058,144.2707,260.9267,12.07383,1.728788,1.281927,0.7352687,0.3084905,2,1,249.8718,1.746067,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:16 AM,0,555.7405,1,2,2,262.3045,8.385862,328.685,2.796143,2,1,1,2,1,2,1,20.02689,2.244371,927.6868,1,2,1,1,1,2,148.808,154.9603,1.717746,868.2389,1,2,1,1,2,7.876058,144.2707,260.9267,12.07383,1.728275,1.281927,0.7352687,0.3084905,2,1,249.8718,1.746067,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:17 AM,0,555.034,1,2,2,262.3045,8.385862,328.685,2.796143,2,1,1,2,1,2,1,20.02689,2.244371,927.807,1,2,1,1,1,2,148.808,154.9603,1.717746,868.2389,1,2,1,1,2,7.876058,144.2707,260.9267,12.07383,1.726352,1.281927,0.7352687,0.3084905,2,1,249.6956,1.746067,188.6856,0.000128152,1,1,1,Attack
 28/12/2015 10:55:18 AM,0,554.1704,1,2,2,262.3045,8.385862,328.685,2.796143,2,1,1,2,1,2,1,20.02689,2.241425,927.5266,1,2,1,1,1,2,148.808,154.9603,1.717746,868.0082,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.726352,1.284232,0.7352687,0.3084905,2,1,249.5193,1.746067,188.6375,0.000128152,1,1,1,Attack
 28/12/2015 10:55:19 AM,0,553.2676,1,2,2,262.3045,8.388105,328.685,2.796143,2,1,1,2,1,2,1,20.02689,2.241425,927.4866,1,2,1,1,1,2,148.808,154.9603,1.717746,868.162,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.724173,1.291789,0.7352687,0.3084905,2,1,249.5193,1.746067,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:20 AM,0,552.5611,1,2,2,262.3045,8.388105,328.685,2.793323,2,1,1,2,1,2,1,20.09092,2.244371,927.847,1,2,1,1,1,2,148.808,154.9603,1.716592,868.1235,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.724173,1.29243,0.7352687,0.3080421,2,1,249.5193,1.746067,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:21 AM,0,552.09,1,2,2,262.3045,8.388105,328.685,2.792426,2,1,1,2,1,2,1,20.11653,2.244371,927.8871,1,2,1,1,1,2,148.808,154.9603,1.715824,868.2004,1,2,1,1,2,7.876058,144.527,260.9267,12.07383,1.724173,1.286025,0.7352687,0.3080421,2,1,249.5193,1.746067,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:22 AM,0,550.9517,1,2,2,262.3045,8.388105,328.685,2.792042,2,1,1,2,1,2,1,20.11653,2.244371,927.9272,1,2,1,1,1,2,148.808,154.9603,1.715567,868.162,1,2,1,1,2,7.876058,144.3989,260.9267,12.07383,1.724173,1.300884,0.7352687,0.3080421,2,1,249.5193,1.746067,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:23 AM,0,550.4022,1,2,2,262.3045,8.388105,328.685,2.792042,2,1,1,2,1,2,1,20.02689,2.242449,927.6468,1,2,1,1,1,2,148.808,154.9603,1.714798,868.3927,1,2,1,1,2,7.876058,144.3989,260.9267,11.95847,1.724173,1.309722,0.7352687,0.3083624,2,1,249.5193,1.746067,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:24 AM,0,549.2639,1,2,2,262.3045,8.388105,328.685,2.792042,2,1,1,2,1,2,1,19.99168,2.242449,928.0873,1,2,1,1,1,2,148.808,154.9603,1.714798,868.7003,1,2,1,1,2,7.875417,144.3989,260.9267,11.95847,1.723661,1.29576,0.7352687,0.3083624,2,1,249.5193,1.665972,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:25 AM,0,548.7928,1,2,2,262.3045,8.388105,328.685,2.792042,2,1,1,2,1,2,1,19.97247,2.242449,927.6868,1,2,1,1,1,2,148.808,154.9603,1.714798,868.7772,1,2,1,1,2,7.874455,144.3989,260.9267,11.95847,1.723532,1.284104,0.7352687,0.3070813,2,1,249.5193,1.665972,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:26 AM,0,548.204,1,2,2,262.3045,8.385862,328.685,2.793708,2,1,1,2,1,2,1,19.97247,2.242449,928.0073,1,2,1,1,1,2,148.808,154.9603,1.713517,868.8157,1,2,1,1,2,7.874455,144.3989,260.9267,11.95847,1.723532,1.272192,0.7352687,0.306761,2,1,249.5514,1.665972,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:27 AM,0,547.3797,1,2,2,262.3045,8.381697,328.685,2.793708,2,1,1,2,1,2,1,20.00768,2.242449,928.3277,1,2,1,1,1,2,148.808,154.9603,1.713517,868.931,1,2,1,1,2,7.874455,144.3989,260.9267,11.95847,1.723532,1.260407,0.7352687,0.3069532,2,1,249.6315,1.665972,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:28 AM,0,546.5947,1,2,2,262.3045,8.382658,328.685,2.796527,2,1,1,2,1,2,1,20.0589,2.242706,928.3277,1,2,1,1,1,2,148.808,154.9603,1.713901,869.1233,1,2,1,1,2,7.874455,144.3989,260.9267,11.95847,1.72443,1.263738,0.7339884,0.3072094,2,1,249.6796,1.665972,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:29 AM,0,546.0059,1,2,2,262.3045,8.385542,328.685,2.796527,2,1,1,2,1,2,1,20.0589,2.244115,928.6481,1,2,1,1,1,2,148.808,154.9603,1.715311,868.9695,1,2,1,1,2,7.874455,144.3989,260.9267,11.95847,1.725711,1.268477,0.7327082,0.3081062,2,1,249.6796,1.665972,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:30 AM,0,545.3386,1,2,2,262.3045,8.385542,328.89,2.796527,2,1,1,2,1,2,1,20.0589,2.244755,928.6481,1,2,1,1,1,2,148.808,154.9603,1.712235,869.6616,1,2,1,1,2,7.876378,144.3989,260.9267,11.95847,1.725711,1.262713,0.7327082,0.3086186,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:31 AM,0,544.7105,1,2,2,262.3045,8.385542,328.89,2.796527,2,1,1,2,1,2,1,20.0589,2.245012,928.8484,1,2,1,1,1,2,148.808,154.9603,1.711595,869.5463,1,2,1,1,2,7.877019,144.3989,260.9267,11.95847,1.724173,1.261432,0.7327082,0.3086186,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:32 AM,0,544.2787,1,2,2,262.3045,8.385542,328.89,2.79768,2,1,1,2,1,2,1,20.0589,2.245012,929.0486,1,2,1,1,1,2,148.808,154.9603,1.711595,869.777,1,2,1,1,2,7.877019,144.3989,260.9267,11.95847,1.724173,1.272064,0.7327082,0.3086186,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:33 AM,0,543.533,1,2,2,262.3045,8.385542,328.89,2.79768,2,1,1,2,1,2,1,20.03649,2.245012,929.2089,1,2,1,1,1,2,148.808,154.9603,1.712363,870.0846,1,2,1,1,2,7.877019,144.3989,260.9267,11.95847,1.724173,1.272064,0.7327082,0.3086186,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:34 AM,0,542.7479,1,2,2,262.3045,8.385542,328.89,2.79768,2,1,1,2,1,2,1,20.03649,2.245012,929.249,1,2,1,1,1,2,148.808,154.9603,1.714029,870.0846,1,2,1,1,2,7.877019,144.1938,260.9267,11.95847,1.724173,1.278596,0.7347566,0.3086186,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:35 AM,0,542.0021,1,2,2,262.3045,8.385542,328.89,2.79768,2,1,1,2,1,2,1,20.03649,2.24309,929.0486,1,2,1,1,1,2,148.808,155.1397,1.715439,869.8923,1,2,1,1,2,7.877019,144.1938,260.9267,11.95847,1.725711,1.282183,0.7348846,0.3079781,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:36 AM,0,541.5703,1,2,2,262.3045,8.385542,328.685,2.79768,2,1,1,2,1,2,1,20.03649,2.239631,929.0486,1,2,1,1,1,2,148.808,155.1397,1.717105,869.777,1,2,1,1,2,7.877019,144.1938,260.9267,11.95847,1.725711,1.282183,0.7348846,0.3079781,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:37 AM,0,540.903,1,2,2,262.3045,8.385542,328.685,2.79768,2,1,1,2,1,2,1,20.03649,2.23899,929.329,1,2,1,1,1,2,148.808,155.1397,1.718643,869.8923,1,2,1,1,2,7.877019,144.1938,260.9267,11.95847,1.725711,1.282183,0.7348846,0.3079781,2,1,249.6796,1.617916,188.4773,0.000128152,1,1,1,Attack
 28/12/2015 10:55:38 AM,0,540.0002,1,2,2,262.3045,8.385542,328.685,2.79768,2,1,1,2,1,2,1,20.01409,2.23899,929.289,1,2,1,1,1,2,148.808,155.1397,1.718643,869.9308,1,2,1,1,2,7.877019,144.1938,260.9267,11.95847,1.726609,1.286666,0.7348846,0.3084265,2,1,249.7597,1.617916,188.7337,0.000128152,1,1,1,Attack
 28/12/2015 10:55:39 AM,0,539.7254,1,2,2,262.3045,8.385542,328.685,2.79768,2,1,1,2,1,2,1,19.98207,2.23899,929.289,1,2,1,1,1,2,148.808,155.1397,1.718643,869.7001,1,2,1,1,2,7.877019,144.1938,260.9267,11.95847,1.726609,1.290893,0.7348846,0.3084265,2,1,249.8398,1.617916,188.7337,0.000128152,1,1,1,Attack
 28/12/2015 10:55:40 AM,0,539.4114,1,2,2,262.3045,8.385542,328.685,2.79768,2,1,1,2,1,2,1,19.98207,2.23899,929.2089,1,2,1,1,1,2,148.808,155.1397,1.718643,869.8923,1,2,1,1,2,7.875417,144.1938,260.9267,11.95847,1.726609,1.282183,0.7357808,0.3084265,2,1,249.8718,1.649953,188.7337,0.000128152,1,1,1,Attack
 28/12/2015 10:55:41 AM,0,539.1367,1,2,2,262.3045,8.385542,328.685,2.79768,2,1,1,2,1,2,1,19.98207,2.23899,929.329,1,2,1,1,1,2,148.808,155.1397,1.718643,870.123,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.726609,1.282183,0.7357808,0.3084265,2,1,249.8718,1.649953,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:42 AM,0,539.1367,1,2,2,262.3045,8.385542,328.8644,2.79768,2,1,1,2,1,2,1,19.98207,2.23899,929.289,1,2,1,1,1,2,148.808,155.1397,1.718643,870.2,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.727634,1.268477,0.7357808,0.3069532,2,1,249.8718,1.649953,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:43 AM,0,538.8619,1,2,2,262.3045,8.385542,328.8644,2.79768,2,1,1,2,1,2,1,20.01409,2.23899,929.0887,1,2,1,1,1,2,148.808,155.1397,1.718643,870.5076,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.728531,1.263225,0.7357808,0.3069532,2,1,249.8718,1.842181,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:44 AM,0,538.7834,1,2,2,262.3045,8.385542,328.8644,2.79768,2,1,1,2,1,2,1,20.0429,2.23899,929.4091,1,2,1,1,1,2,148.808,154.9603,1.717105,870.4691,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.728531,1.271679,0.7357808,0.3061845,2,1,249.8718,1.842181,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:45 AM,0,538.2338,1,2,2,262.3045,8.385542,328.8644,2.79768,2,1,1,2,1,2,1,20.0621,2.23899,929.329,1,2,1,1,1,2,148.808,154.9603,1.717105,870.6614,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.728531,1.272576,0.7357808,0.3079781,2,1,249.8718,1.842181,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:46 AM,0,537.959,1,2,2,262.3045,8.385542,328.8644,2.79768,2,1,1,2,1,2,1,20.0621,2.23899,929.4492,1,2,1,1,1,2,148.808,154.9603,1.717105,870.7767,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.728531,1.278724,0.7357808,0.3082983,2,1,249.8718,1.681991,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:47 AM,0,537.645,1,2,2,262.3045,8.385542,328.8644,2.795246,2,1,1,2,1,2,1,20.10052,2.23899,929.289,1,2,1,1,1,2,148.808,154.9603,1.717105,870.7383,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.728531,1.281542,0.7357808,0.3084905,2,1,249.8718,1.681991,188.7657,0.000128152,1,1,1,Attack
 28/12/2015 10:55:48 AM,0,537.2133,1,2,2,262.3045,8.385542,328.8644,2.794861,2,1,1,2,1,2,1,20.11012,2.237069,929.4091,1,2,1,1,1,2,148.808,154.9603,1.717105,870.7383,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.728531,1.26361,0.7348846,0.3084905,2,1,249.8718,1.681991,188.6375,0.000128152,1,1,1,Attack
 28/12/2015 10:55:49 AM,0,536.5852,1,2,2,262.3045,8.385542,328.8644,2.795886,2,1,1,2,1,2,1,20.11012,2.237069,929.6895,1,2,1,1,1,2,148.808,154.9603,1.717105,870.969,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.726224,1.261688,0.7348846,0.3084905,2,1,249.6155,1.681991,188.4613,0.000128152,1,1,1,Attack
 28/12/2015 10:55:50 AM,0,535.8394,1,2,2,262.3045,8.385542,328.8644,2.795886,2,1,1,2,1,2,1,20.08451,2.237069,929.8497,1,2,1,1,1,2,148.808,154.9603,1.717105,871.4304,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.72507,1.261688,0.7348846,0.3084905,2,1,249.6155,1.681991,188.3972,0.000128152,1,1,1,Attack
 28/12/2015 10:55:51 AM,0,535.4861,1,2,2,262.3045,8.385542,328.8644,2.795886,2,1,1,2,1,2,1,20.08451,2.237069,929.9699,1,2,1,1,1,2,148.808,154.9603,1.717105,871.4689,1,2,1,1,2,7.874455,144.0144,260.9267,11.95847,1.72507,1.261688,0.7348846,0.3084905,2,1,249.4553,1.681991,188.3972,0.000128152,1,1,1,Attack
 28/12/2015 10:55:52 AM,0,535.0151,1,2,2,262.3045,8.385542,328.6593,2.795886,2,1,1,2,1,2,1,20.0557,2.2404,929.7296,1,2,1,1,1,2,148.808,154.9603,1.717105,871.6611,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.72507,1.265787,0.7348846,0.3084905,2,1,249.3912,1.681991,188.3972,0.000128152,1,1,1,Attack
 28/12/2015 10:55:53 AM,0,535.0151,1,2,2,262.3045,8.385542,328.6593,2.795886,2,1,1,2,1,2,1,20.0557,2.2404,929.7296,1,2,1,1,1,2,148.808,154.9603,1.717105,871.6611,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.72507,1.265787,0.7348846,0.3084905,2,1,249.3912,1.681991,188.3972,0.000128152,1,1,1,Attack
 28/12/2015 10:55:54 AM,0,534.3478,1,2,2,262.3045,8.385542,328.6593,2.794989,2,1,1,2,1,2,1,20.0397,2.24104,929.8898,1,2,1,1,1,2,148.808,154.9603,1.714286,871.738,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.72507,1.264891,0.7348846,0.3084905,2,1,249.3912,1.681991,188.285,0.000128152,1,1,1,Attack
 28/12/2015 10:55:55 AM,0,533.5235,1,2,2,262.3045,8.386824,328.6593,2.794605,2,1,1,2,1,2,1,20.0397,2.242449,929.7296,1,2,1,1,1,2,148.808,154.9603,1.714286,872.0841,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.72507,1.261688,0.7348846,0.3084905,2,1,249.3912,1.665972,188.285,0.000128152,1,1,1,Attack
 28/12/2015 10:55:56 AM,0,532.5814,1,2,2,262.3045,8.387465,328.6593,2.795886,2,1,1,2,1,2,1,20.0397,2.242962,930.1301,1,2,1,1,1,2,148.808,154.9603,1.714286,871.4689,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.72507,1.254643,0.7348846,0.3084905,2,1,249.3912,1.585878,188.285,0.000128152,1,1,1,Attack
 28/12/2015 10:55:57 AM,0,531.5609,1,2,2,262.3045,8.387465,328.6593,2.795886,2,1,1,2,1,2,1,20.07171,2.246037,930.1301,1,2,1,1,1,2,148.808,155.0372,1.714286,871.5073,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.726609,1.244652,0.7353967,0.3084905,2,1,249.3912,1.585878,188.285,0.000128152,1,1,1,Attack
 28/12/2015 10:55:58 AM,0,530.6973,1,2,2,262.3045,8.387465,328.6593,2.796271,2,1,1,2,1,2,1,20.07171,2.246037,930.3704,1,2,1,1,1,2,148.808,155.0628,1.714286,872.0457,1,2,1,1,2,7.873174,144.0144,260.9267,11.95847,1.727378,1.250929,0.7353967,0.3084905,2,1,249.5834,1.778105,188.4453,0.000128152,1,1,1,Attack
